epoch,train_loss,val_loss,auc_score
42,0.3085969850917657,0.32254916429519653,0.8340188176501155
43,0.3090624826401472,0.32343390583992004,0.8312658241843289
44,0.3050279817481836,0.322297602891922,0.8338059858259533
45,0.3066265138487021,0.3210790753364563,0.8342178292259556
46,0.3065019494543473,0.32247045636177063,0.8322387696662134
47,0.30484791735808053,0.32120853662490845,0.8342620540205867
48,0.3047093953937292,0.3221071660518646,0.8347568189105221
49,0.3005021499594053,0.321889191865921,0.83359868210112
50,0.305186567256848,0.32247042655944824,0.8351797185091822
51,0.3007163370897373,0.3199393153190613,0.8357878094353599
52,0.3029767606407404,0.32511502504348755,0.8323631519011134
53,0.30185400863488515,0.32687222957611084,0.8323133990071534
54,0.29945328064262866,0.3209846615791321,0.835129965615222
55,0.2940638123949369,0.3221927583217621,0.8327362986058133
56,0.29713222322364646,0.3218133747577667,0.8331591982044734
57,0.29687314088145894,0.3237616717815399,0.8312630601346644
58,0.2955358876784642,0.32025182247161865,0.8345135825400511
59,0.2977220316976309,0.3213389813899994,0.8332448837440711
60,0.2977550937732061,0.323196142911911,0.8323438035534623
61,0.29273131005465985,0.3216416835784912,0.8330237597709156
62,0.29060062892735006,0.3238430321216583,0.830420024987009
63,0.29294474091380834,0.3222068250179291,0.8309949473172134
64,0.2909661224981149,0.3336998224258423,0.8295244728957291
65,0.28978256866335866,0.3204161524772644,0.8330182316715866
66,0.2928237678358952,0.33103200793266296,0.8286897298970667
67,0.2904726504782836,0.32338765263557434,0.8300275299346579
68,0.2888696500658989,0.3215689957141876,0.831564341548089
69,0.2862478303536773,0.3253633677959442,0.8288002918836445
70,0.28872473135590554,0.32223764061927795,0.8312215993896979
71,0.28682895938555397,0.3236124515533447,0.8305471712715734
72,0.28710050237675505,0.32084813714027405,0.8335185246608511
73,0.28307487845420837,0.32355496287345886,0.8297124282729114
74,0.2866771525268753,0.32249778509140015,0.8309949473172135
75,0.2814106472209096,0.3215889632701874,0.832260882063529
76,0.2802225596954425,0.33391836285591125,0.8289716629628401
77,0.2811210234463215,0.3206060826778412,0.8319789489977556
78,0.28445609589417775,0.32311323285102844,0.83116079029708
79,0.2799047204852104,0.3212431073188782,0.8329850630756133
80,0.27623456706603366,0.3220776617527008,0.8313266332769468
81,0.2816882417847713,0.32208847999572754,0.8313763861709067
82,0.27977552883327006,0.3308677673339844,0.8262380178447046
83,0.2746770878881216,0.328714519739151,0.8259312083319513
84,0.27319574877619746,0.3264843821525574,0.8282917067453868
85,0.27498089157044886,0.32443854212760925,0.8290573485024378
86,0.2730203807602326,0.3227621018886566,0.8312464758366779
87,0.2742620848615964,0.32245391607284546,0.8322138932192334
88,0.2714419840524594,0.3261911869049072,0.8301187435735845
89,0.27221881551047167,0.32205015420913696,0.8310087675655357
90,0.2728731990605593,0.3229225277900696,0.8309286101252669
91,0.2706409045805534,0.3204140067100525,0.8336318506970933
92,0.27202231546243033,0.32301169633865356,0.8319291961037957
93,0.26787922197331987,0.3321131467819214,0.8278743352460558
94,0.2691076673815648,0.3249887526035309,0.8286593253507579
95,0.26613536129395166,0.3297334313392639,0.8296460910809645
96,0.2673237703492244,0.3273431062698364,0.8307682952447291
97,0.2679836864024401,0.34338614344596863,0.8262076132983959
98,0.26606160519023736,0.33140429854393005,0.8309396663239246
99,0.2649051393320163,0.3418644368648529,0.8289550786648534
100,0.2634414792309205,0.33207646012306213,0.8285708757614958
